"Query","True Time","Normalized Time"
"synthetic_1268",111.689,0.5664770718525234
"synthetic_1269",0.891,0.06013332273760274
"synthetic_1270",15.76,0.36123640094153214
"synthetic_1271",1.04,0.07634003652512811
"synthetic_1272",10.512,0.31879336997817315
"synthetic_1273",59.764,0.5009387245874174
"synthetic_1274",335.201,0.6816629658716296
"synthetic_1275",0.665,0.029470800213044036
"synthetic_1276",112.433,0.5671729238036097
"synthetic_1277",67.629,0.5138965662134573
"synthetic_1278",41.477,0.46265588198768415
"synthetic_1279",69.552,0.516835166907739
"synthetic_1280",45.495,0.47234683626662677
"synthetic_1281",0.977,0.06979061789996385
"synthetic_1282",2213.096,0.8794804886705062
"synthetic_1283",7.68,0.28589417716992227
"synthetic_1284",10.353,0.31719596898594143
"synthetic_1285",359.812,0.6890887917836699
"synthetic_1286",0.791,0.04765623305664454
"synthetic_1287",2150.77,0.876486472173007
"synthetic_1288",1.01,0.07327224949588676
"synthetic_1289",0.989,0.07107008738855666
"synthetic_1290",478.012,0.7188601036460426
"synthetic_1291",1190.854,0.8145283364737661
"synthetic_1292",0.999,0.07212450849511416
"synthetic_1293",110.257,0.5651245990831439
"synthetic_1294",10.517,0.31884320999718146
"synthetic_1295",212.603,0.6339432264695146
"synthetic_1296",118.105,0.5723312423888571
"synthetic_1297",1899.902,0.8634877342925665
"synthetic_1298",22.548,0.39877582265204975
"synthetic_1299",1943.568,0.8658693155789372
"synthetic_1300",49.615,0.4814327730411824
"synthetic_1301",4.238,0.22358253613703788
"synthetic_1302",22.929,0.40053200714049664
"synthetic_1303",1799.373,0.8577899173066033
"synthetic_1304",250.522,0.6511444268441045
"synthetic_1305",27.888,0.4210528974811836
"synthetic_1306",202.331,0.6287529374981037
"synthetic_1307",1.066,0.07892803403900174
"synthetic_1308",8.921,0.3015932963370906
"synthetic_1309",19.788,0.3850908962050861
"synthetic_1310",326.551,0.6789228281641907
"synthetic_1311",19.601,0.3840957274733125
"synthetic_1312",1.269,0.09719783106400899
"synthetic_1313",669.161,0.7541165395427277
"synthetic_1314",44.348,0.46967056841538984
"synthetic_1315",1.237,0.09452101009355626
"synthetic_1316",560.707,0.7355836375257754
"synthetic_1317",51.324,0.48498214387259886
"synthetic_1318",56.902,0.49579545520800655
"synthetic_1319",1.084,0.0806830093052626
"synthetic_1320",10.619,0.3198548070391782
"synthetic_1321",0.813,0.05053146152689851
"synthetic_1322",23.742,0.4041838676599756
"synthetic_1323",0.895,0.06060279081929565
"synthetic_1324",2.523,0.16922432488334874
"synthetic_1325",254.284,0.6527065998569096
"synthetic_1326",50.087,0.4824251305966859
"synthetic_1327",25.559,0.4119128578806851
"synthetic_1328",0.993,0.0714931296339353
"synthetic_1329",0.708,0.036037796592838775
"synthetic_1330",29.99,0.4286690749496379
"synthetic_1331",0.663,0.029155111498475217
"synthetic_1332",1411.336,0.832331757744556
"synthetic_1333",686.443,0.756789001283997
"synthetic_1334",21.84,0.39543209172681454
"synthetic_1335",1605.837,0.8458634190098968
"synthetic_1336",25.595,0.41206037749935903
"synthetic_1337",10.062,0.3142078366390875
"synthetic_1338",8.576,0.29745959968520386
"synthetic_1339",1536.264,0.8412212773706423
"synthetic_1340",8.474,0.2962055701151288
"synthetic_1341",25.405,0.4112794472566434
"synthetic_1342",1.03,0.07532738542037648
"synthetic_1343",2087.347,0.8733493381719936
"synthetic_1344",1616.731,0.8465720395600929
"synthetic_1345",0.921,0.06360412247137046
"synthetic_1346",328.09,0.6794156194575552
"synthetic_1347",29.102,0.425518833954285
"synthetic_1348",311.509,0.6739802750324762
"synthetic_1349",43.167,0.4668416490181855
"synthetic_1350",891.066,0.7841330663631098
"synthetic_1351",1.059,0.078237527995048
"synthetic_1352",10.607,0.3197363011481045
"synthetic_1353",34.488,0.44331580534677667
"synthetic_1354",1936.288,0.8654759982423406
"synthetic_1355",2291.274,0.8831189764429922
"synthetic_1356",2.609,0.1727373339342339
"synthetic_1357",1439.538,0.8344054430970421
"synthetic_1358",331.952,0.6806421333221274
"synthetic_1359",57.684,0.4972260239917709
"synthetic_1360",25.763,0.41274607021465154
"synthetic_1361",2522.787,0.8932074565385155
"synthetic_1362",10.791,0.32153882969777325
"synthetic_1363",716.666,0.7613048579510301
"synthetic_1364",96.04,0.5506558558286515
"synthetic_1365",27.288,0.41877336930579806
"synthetic_1366",306.376,0.672238867532167
"synthetic_1367",10.613,0.31979557084280236
"synthetic_1368",2.629,0.17353770875926894
"synthetic_1369",0.837,0.05358065327656416
"synthetic_1370",298.634,0.6695563588970118
"synthetic_1371",35.983,0.4477633747143381
"synthetic_1372",111.586,0.5663803724111389
"synthetic_1373",1836.927,0.8599548218146738
"synthetic_1374",11.885,0.3316596326935576
"synthetic_1375",0.815,0.0507889765802743
"synthetic_1376",5441.695,0.9737765691214583
"synthetic_1377",23.15,0.4015373619640517
"synthetic_1378",9.999,0.31354954823187015
"synthetic_1379",242.277,0.6476370035813009
"synthetic_1380",268.983,0.6585964673334557
"synthetic_1381",93.172,0.5474783193727542
"synthetic_1382",48.691,0.47946247673360903
"synthetic_1383",76.627,0.526988478733244
"synthetic_1384",0.644,0.026107669722912747
"synthetic_1385",70.181,0.5177787527224884
"synthetic_1386",30.539,0.43057036144213445
"synthetic_1387",0.847,0.05482542531895028
"synthetic_1388",0.796,0.04831665473771483
"synthetic_1389",118.129,0.5723525382716225
"synthetic_1390",24.762,0.40859259718253615
"synthetic_1391",13.419,0.34438281841956103
"synthetic_1392",51.792,0.48593351416288316
"synthetic_1393",2398.017,0.8878913458851013
"synthetic_1394",0.988,0.0709640594847265
"synthetic_1395",0.965,0.06849533582402108
"synthetic_1396",1.034,0.075733620711891
"synthetic_1397",55.395,0.49298227224529445
"synthetic_1398",12.135,0.3338414053570232
"synthetic_1399",898.205,0.7849694208116177
"synthetic_1400",32.003,0.4354780326765668
"synthetic_1401",96.721,0.551396409528221
"synthetic_1402",42.549,0.4653303134195383
"synthetic_1403",0.607,0.019906153207326995
"synthetic_1404",298.055,0.6693529558398374
"synthetic_1405",901.495,0.7853526186696714
"synthetic_1406",0.881,0.05895036916376353
"synthetic_1407",0.949,0.06674300954675323
"synthetic_1408",0.882,0.059069267161764416
"synthetic_1409",36.723,0.4498969269121168
"synthetic_1410",117.455,0.5717528271570159
"synthetic_1411",748.833,0.7659065928941421
"synthetic_1412",2210.527,0.8793587544011663
"synthetic_1413",0.949,0.06674300954675323
"synthetic_1414",56.083,0.494275966327358
"synthetic_1415",1.045,0.07684271650071196
"synthetic_1416",1604.799,0.8457956496934126
"synthetic_1417",25.761,0.4127379335347315
"synthetic_1418",44.527,0.4700927514840371
"synthetic_1419",143.669,0.5928672230098149
"synthetic_1420",1.053,0.07764202313163435
"synthetic_1421",6.86,0.27406002041359073
"synthetic_1422",0.821,0.05155774707348676
"synthetic_1423",14.858,0.35505933535911427
"synthetic_1424",507.959,0.7252287860468823
"synthetic_1425",1.018,0.0740991458876267
"synthetic_1426",12.465,0.3366535113980279
"synthetic_1427",58.147,0.498063910709642
"synthetic_1428",1207.629,0.8159944235772848
"synthetic_1429",9.924,0.312760442155248
"synthetic_1430",0.851,0.055319223989728036
"synthetic_1431",57.165,0.4962787624538681
"synthetic_1432",1.907,0.1398865873220442
"synthetic_1433",1368.611,0.8291098985171869
"synthetic_1434",43.729,0.4681973671151143
"synthetic_1435",1873.251,0.8620071159559627
"synthetic_1436",10.41,0.31777142568543904
"synthetic_1437",41.212,0.46198410297968523
"synthetic_1438",39.373,0.4571996781613753
"synthetic_1439",2111.955,0.8745777132266336
"synthetic_1440",31.076,0.43239730713187313
"synthetic_1441",1.08,0.08029554648321449
"synthetic_1442",45.239,0.4717554137317512
"synthetic_1443",4.137,0.22105449334326263
"synthetic_1444",102.449,0.5574265255980041
"synthetic_1445",8.873,0.3010278446393797
"synthetic_1446",110.559,0.5654112831013511
"synthetic_1447",191.311,0.6228831758531889
"synthetic_1448",13.92,0.34822458107912874
"synthetic_1449",1598.412,0.845377685813249
"synthetic_1450",6.149,0.26259207850860544
"synthetic_1451",114.231,0.568835735443452
"synthetic_1452",0.745,0.041376758420424896
"synthetic_1453",2060.339,0.8719843795058762
"synthetic_1454",1.291,0.09899927277748209
"synthetic_1455",1606.356,0.8458972872428318
"synthetic_1456",1943.397,0.8658600938513604
"synthetic_1457",125.395,0.5786087200337235
"synthetic_1458",45.567,0.47251257431104404
"synthetic_1459",0.824,0.05194002801035939
"synthetic_1460",33.715,0.44093994220322524
"synthetic_1461",1.026,0.07491956944281288
"synthetic_1462",1828.107,0.859450371701959
"synthetic_1463",336.3,0.682006032302407
"synthetic_1464",56.425,0.494913159108536
"synthetic_1465",17.36,0.37137072187174436
"synthetic_1466",21.699,0.3947532492822676
"synthetic_1467",105.355,0.5603580723696471
"synthetic_1468",5.094,0.24286437038315153
"synthetic_1469",77.735,0.5284931222913636
"synthetic_1470",2035.742,0.8707256116823516
"synthetic_1471",8.406,0.2953611362780259
"synthetic_1472",35.037,0.44497106901057465
"synthetic_1473",118.765,0.5729153082296423
"synthetic_1474",90.066,0.5439248357694197
"synthetic_1475",1478.831,0.837227904668502
"synthetic_1476",116.812,0.5711774829359798
"synthetic_1477",2132.595,0.87559702788577
"synthetic_1478",1.175,0.08913165408915576
"synthetic_1479",88.164,0.541687799629156
"synthetic_1480",55.152,0.4925214994608316
"synthetic_1481",50.985,0.4842875766963566
"synthetic_1482",103.877,0.5588773270819296
"synthetic_1483",423.905,0.7062698203328929
"synthetic_1484",756.006,0.766905766354037
"synthetic_1485",263.597,0.6564765295770413
"synthetic_1486",1156.718,0.8114800826407539
"synthetic_1487",38.228,0.4541065601050014
"synthetic_1488",1975.776,0.8675919255573059
"synthetic_1489",0.663,0.029155111498475217
"synthetic_1490",4.421,0.2280132614819066
"synthetic_1491",66.187,0.5116376462920132
"synthetic_1492",1994.99,0.8686062425220419
"synthetic_1493",123.02,0.576604590267987
"synthetic_1494",1.013,0.07358310065998055
"synthetic_1495",95.376,0.5499287152314468
"synthetic_1496",18.199,0.3763174704791367
"synthetic_1497",10.438,0.3180529531064322
"synthetic_1498",80.83,0.5325851191479869
"synthetic_1499",30.203,0.42941083294283094
"synthetic_1500",8.197,0.2927223181009938
"synthetic_1501",57.855,0.49753626173382537
"synthetic_1502",3.395,0.20033728369187104
"synthetic_1503",42.615,0.4654927615729522
"synthetic_1504",35.153,0.4453174945883638
"synthetic_1505",2248.136,0.8811269253297168
"synthetic_1506",1768.329,0.855965908747814
"synthetic_1507",81.714,0.5337251389935932
"synthetic_1508",17.143,0.3700523576460162
"synthetic_1509",116.536,0.5709295512638607
"synthetic_1510",72.519,0.5212134321285936
"synthetic_1511",25.545,0.41185543301873007
"synthetic_1512",1.366,0.10491777619309614
"synthetic_1513",0.994,0.07159862392970416
"synthetic_1514",0.913,0.06268975615727675
"synthetic_1515",2271.874,0.8822277940460478
"synthetic_1516",0.791,0.04765623305664454
"synthetic_1517",23.393,0.402631778520659
"synthetic_1518",116.552,0.5709439401400499
"synthetic_1519",20.768,0.3901570960739315
"synthetic_1520",4.777,0.2361303522010344
"synthetic_1521",105.445,0.5604475673623694
"synthetic_1522",1.431,0.10978998506210642
"synthetic_1523",1792.723,0.8574018553988328
"synthetic_1524",123.97,0.5774108466857294
"synthetic_1525",3.669,0.2084720414471838
"synthetic_1526",10.486,0.3185338191336562
"synthetic_1527",2.19,0.1543889724715848
"synthetic_1528",2046.38,0.8712718746966192
"synthetic_1529",18.215,0.37640957446616813
"synthetic_1530",10.051,0.31409319492189747
"synthetic_1531",1.035,0.07583493398609001
"synthetic_1532",538.505,0.7313491923494233
"synthetic_1533",43.289,0.4671374446718112
"synthetic_1534",29.542,0.4270915997249514
"synthetic_1535",2.565,0.17095469441781974
"synthetic_1536",29.282,0.4261650933093469
"synthetic_1537",8.201,0.29277345047132025
"synthetic_1538",1.12,0.08410718740841837
"synthetic_1539",4.182,0.2221883872805343
"synthetic_1540",10.662,0.3202783561971362
"synthetic_1541",31.781,0.43474845794367967
"synthetic_1542",1188.834,0.8143504027527698
"synthetic_1543",2060.194,0.8719770031576047
"synthetic_1544",1624.385,0.847067058138038
"synthetic_1545",411.096,0.7030540197679055
"synthetic_1546",65.84,0.5110867186951036
"synthetic_1547",90.746,0.5447131702419973
"synthetic_1548",2247.745,0.8811086952419824
"synthetic_1549",33.415,0.44000316932911404
"synthetic_1550",117.645,0.5719222328005291
"synthetic_1551",1.087,0.0809726692980094
"synthetic_1552",28.555,0.4235301071703926
"synthetic_1553",781.963,0.7704439059537295
"synthetic_1554",1799.68,0.8578077976947471
"synthetic_1555",1038.175,0.8001479363880413
"synthetic_1556",10.268,0.3163319197888778
"synthetic_1557",8.802,0.30018581366011404
"synthetic_1558",15.954,0.362518681131886
"synthetic_1559",2500.298,0.8922689672358136
"synthetic_1560",1056.711,0.8020027222135265
"synthetic_1561",10.245,0.31609688851971857
"synthetic_1562",0.689,0.033186707539030226
"synthetic_1563",131.317,0.5834451632904701
"synthetic_1564",0.904,0.06165146790154305
"synthetic_1565",0.893,0.06036831963873708
"synthetic_1566",45.017,0.4712398236247161
"synthetic_1567",0.833,0.053078575315231004
"synthetic_1568",12.936,0.34054079907786733
"synthetic_1569",10.61,0.3197659401851114
"synthetic_1570",0.658,0.028361704424223075
"synthetic_1571",246.948,0.6496384373838059
"synthetic_1572",0.702,0.035145803345008615
"synthetic_1573",77.83,0.5286211307221482
"synthetic_1574",101.753,0.5567120658965177
"synthetic_1575",1.046,0.07694296382925148
"synthetic_1576",326.912,0.6790386293620005
"synthetic_1577",278.297,0.6621642254136643
"synthetic_1578",0.803,0.04923430915272162
"synthetic_1579",45.078,0.4713817476824505
"synthetic_1580",12.548,0.33734908118737733
"synthetic_1581",0.614,0.021107902684744724
"synthetic_1582",29.588,0.42725467076761975
"synthetic_1583",1929.938,0.8651317167423308
"synthetic_1584",557.385,0.7349608352745418
"synthetic_1585",0.915,0.06291909667328902
"synthetic_1586",23.275,0.40210176060311165
"synthetic_1587",2407.338,0.888297943084871
"synthetic_1588",1.114,0.08354420356237409
"synthetic_1589",1.04,0.07634003652512811
"synthetic_1590",6.867,0.27416691341010535
"synthetic_1591",0.974,0.0694682950195879
"synthetic_1592",316.978,0.6758043781874868
"synthetic_1593",60.361,0.5019804933088645
"synthetic_1594",59.781,0.5009685333752374
"synthetic_1595",1866.464,0.8616266930773798
"synthetic_1596",39.945,0.45871135378631117
"synthetic_1597",248.054,0.6501067929691962
"synthetic_1598",57.654,0.49717150150497846
"synthetic_1599",863.746,0.7808693530783669
"synthetic_1600",26.837,0.41702668068137394
"synthetic_1601",1419.846,0.83296182931952
"synthetic_1602",270.214,0.6590750292644386
"synthetic_1603",5.64,0.25353605159574405
"synthetic_1604",30.868,0.43169343701284246
"synthetic_1605",110.129,0.5650028536094733
"synthetic_1606",2236.581,0.8805868396331461
"synthetic_1607",100.635,0.5555541199943076
"synthetic_1608",9.212,0.3049575398392838
"synthetic_1609",310.988,0.6738048355370154
"synthetic_1610",50.215,0.4826926328350123
"synthetic_1611",89.585,0.5433636026612735
"synthetic_1612",1805.659,0.8581554216149417
"synthetic_1613",48.944,0.48000565548246704
"synthetic_1614",45.637,0.4726734576411706
"synthetic_1615",27.913,0.4211468102972712
"synthetic_1616",31.135,0.4325961050203433
"synthetic_1617",0.608,0.02007867764792547
"synthetic_1618",0.958,0.06773229551356597
"synthetic_1619",61.745,0.5043564826719139
"synthetic_1620",1.076,0.07990664594795846
"synthetic_1621",1612.992,0.8463293689451531
"synthetic_1622",112.991,0.5676917976035499
"synthetic_1623",1943.284,0.8658539995159288
"synthetic_1624",49.369,0.4809118209219296
"synthetic_1625",1.014,0.07368651317354799
"synthetic_1626",348.305,0.6856821840180022
"synthetic_1627",924.548,0.7879990847501271
"synthetic_1628",115.282,0.5697956338478382
"synthetic_1629",1623.33,0.8469989653100299
"synthetic_1630",0.914,0.06280448914519585
"synthetic_1631",1860.652,0.8612998194701059
"synthetic_1632",127.208,0.5801132247907529
"synthetic_1633",0.99,0.07117600813935815
"synthetic_1634",35.213,0.4454962319320788
"synthetic_1635",62.577,0.5057593242513111
"synthetic_1636",15.277,0.3579740606128282
"synthetic_1637",533.276,0.7303265050993327
"synthetic_1638",14.382,0.3516466616990708
"synthetic_1639",54.832,0.4919116136898479
"synthetic_1640",9.561,0.30885488252310295
"synthetic_1641",19.898,0.385671905763325
"synthetic_1642",0.959,0.06784164197522942
"synthetic_1643",0.983,0.07043230505133051
"synthetic_1644",63.236,0.5068572947620065
"synthetic_1645",1765.259,0.8557837922117998
"synthetic_1646",1679.006,0.8505333574180093
"synthetic_1647",6.399,0.2667689371740916
"synthetic_1648",0.853,0.055565253619130714
"synthetic_1649",0.849,0.05507261546654616
"synthetic_1650",329.921,0.6799989075615499
"synthetic_1651",314.463,0.6749694784660787
"synthetic_1652",98.742,0.5535638343274709
"synthetic_1653",0.918,0.06326216923492566
"synthetic_1654",1.11,0.08316719389686959
"synthetic_1655",1.053,0.07764202313163435
"synthetic_1656",55.178,0.4925708971400554
"synthetic_1657",1345.81,0.8273490835926637
"synthetic_1658",25.161,0.4102679576967308
"synthetic_1659",9.803,0.31147469201599887
"synthetic_1660",56.433,0.4949280179327821
"synthetic_1661",10.525,0.31892290476311447
"synthetic_1662",0.687,0.03288203123727167
"synthetic_1663",11.869,0.3315184406890472
"synthetic_1664",0.589,0.01675114185129224
"synthetic_1665",1726.638,0.8534652948440857
"synthetic_1666",1.464,0.11217950682826174
"synthetic_1667",0.727,0.03881337747914698
"synthetic_1668",4.123,0.22069920970136314
"synthetic_1669",18.948,0.38054458237789135
"synthetic_1670",10.713,0.3207784963063375
"synthetic_1671",80.113,0.5316512699626996
"synthetic_1672",11.403,0.32732049252476925
"synthetic_1673",310.971,0.6737991060733098
"synthetic_1674",54.207,0.49071009723890796
"synthetic_1675",0.967,0.0687123308787549
"synthetic_1676",6.617,0.27028006285440737
"synthetic_1677",5.39,0.24878416913626888
"synthetic_1678",3.648,0.20787043256453083
"synthetic_1679",0.919,0.06337627765555762
"synthetic_1680",0.939,0.06563273884636293
"synthetic_1681",9.444,0.3075644054825716
"synthetic_1682",11.77,0.3306405601112499
"synthetic_1683",59.75,0.50091416980651
"synthetic_1684",8.896,0.3012991709434171
"synthetic_1685",66.101,0.51150137484436
"synthetic_1686",10.449,0.3181633465971739
"synthetic_1687",49.594,0.48138840246821385
"synthetic_1688",45.625,0.4726458951749696
"synthetic_1689",0.631,0.02397032277313105
"synthetic_1690",45.873,0.4732140516374719
"synthetic_1691",38.908,0.45595450857637987
"synthetic_1692",45.363,0.47204230080466975
"synthetic_1693",306.641,0.6723294825521077
"synthetic_1694",131.264,0.583402853645086
"synthetic_1695",43.339,0.46725843163403613
"synthetic_1696",1.135,0.0855015570742314
"synthetic_1697",4.343,0.2261476100365947
"synthetic_1698",1234.661,0.818314623943406
"synthetic_1699",1293.638,0.8232051980349925
"synthetic_1700",1415.51,0.8326412696923554
"synthetic_1701",10.382,0.3174891400134545
"synthetic_1702",1075.631,0.8038626773811773
"synthetic_1703",109.339,0.5642483096114885
"synthetic_1704",56.686,0.4953968448042391
"synthetic_1705",1.057,0.07803940208728158
"synthetic_1706",38.429,0.45465619214520464
"synthetic_1707",1.606,0.12188207671771141
"synthetic_1708",28.695,0.42404270907811725
"synthetic_1709",10.303,0.3166885678497056
"synthetic_1710",26.126,0.4142125133153711
"synthetic_1711",1114.544,0.8075873525914243
"synthetic_1712",25.196,0.41041364948458986
"synthetic_1713",0.857,0.05605558702339301
"synthetic_1714",10.641,0.32007172044002313
"synthetic_1715",880.668,0.7829028455006987
"synthetic_1716",315.926,0.675455956558336
"synthetic_1717",90.234,0.5441201529688363
"synthetic_1718",0.985,0.0706453306815729
"synthetic_1719",1.065,0.07882966840625569
"synthetic_1720",1521.942,0.8402396042128242
"synthetic_1721",121.181,0.5750260004074607
"synthetic_1722",74.981,0.5247125870707986
"synthetic_1723",0.893,0.06036831963873708
"synthetic_1724",40.239,0.4594799325262102
"synthetic_1725",47.675,0.47725237240203766
"synthetic_1726",0.855,0.055810707066204224
"synthetic_1727",27.741,0.4204989814935143
"synthetic_1728",10.813,0.3217522891890694
"synthetic_1729",2072.198,0.8725859123129031
"synthetic_1730",63.377,0.5070907307447692
"synthetic_1731",10.489,0.318563800132382
"synthetic_1732",100.84,0.555767404670662
"synthetic_1733",5720.027,0.9790047281374554
"synthetic_1734",995.859,0.7957864364073917
"synthetic_1735",1655.066,0.8490281947312083
"synthetic_1736",25.919,0.41337879291113355
"synthetic_1737",3933.938,0.939771465708962
"synthetic_1738",315.712,0.6753849379188821
"synthetic_1739",1796.836,0.857642039696407
"synthetic_1740",29.207,0.42589630268689893
"synthetic_1741",2.868,0.18265724710312525
"synthetic_1742",10.262,0.3162706580780264
"synthetic_1743",6.423,0.2671612954198543
"synthetic_1744",1173.912,0.8130265411654886
"synthetic_1745",0.901,0.061303073428947266
"synthetic_1746",0.687,0.03288203123727167
"synthetic_1747",12.505,0.33698930207051325
"synthetic_1748",41.002,0.4614486747458729
"synthetic_1749",0.639,0.025290763217874546
"synthetic_1750",1100.834,0.8062901077024224
"synthetic_1751",7.156,0.27848752487681044
"synthetic_1752",61.685,0.5042545866185204
"synthetic_1753",10.569,0.319360146058669
"synthetic_1754",0.59,0.016928934216230124
"synthetic_1755",31.287,0.43310653194465637
"synthetic_1756",106.304,0.5612979237648884
"synthetic_1757",105.329,0.5603322040271268
"synthetic_1758",2343.257,0.8854702359768115
"synthetic_1759",0.687,0.03288203123727167
"synthetic_1760",32.374,0.43668605452985915
"synthetic_1761",0.857,0.05605558702339301
"synthetic_1762",28.835,0.42455281612920726
"synthetic_1763",84.0,0.5366169598400273
"synthetic_1764",1.012,0.07347958601058067
"synthetic_1765",94.841,0.5493391492626299
"synthetic_1766",0.83,0.05270043212452441
"synthetic_1767",203.636,0.6294267639922939
"synthetic_1768",10.342,0.3170845513079953
"synthetic_1769",118.707,0.5728641114787602
"synthetic_1770",0.641,0.02561829027815963
"synthetic_1771",605.507,0.7436400248597185
"synthetic_1772",0.938,0.06552106214533586
"synthetic_1773",208.728,0.6320153138505352
"synthetic_1774",29.065,0.42538549657188796
"synthetic_1775",64.844,0.509489103670012
"synthetic_1776",53.426,0.4891890593983969
"synthetic_1777",453.948,0.713446407220376
"synthetic_1778",943.613,0.7901383488021169
"synthetic_1779",7.756,0.28692624713485065
"synthetic_1780",1668.318,0.8498640479362907
"synthetic_1781",495.598,0.7226467616957177
"synthetic_1782",430.139,0.7077999247651686
"synthetic_1783",0.654,0.02772262577340871
"synthetic_1784",41.006,0.46145889897512665
"synthetic_1785",36.383,0.4489220364219388
"synthetic_1786",16.753,0.3676404419193045
"synthetic_1787",131.088,0.5832622310327878
"synthetic_1788",1134.702,0.8094660157539888
"synthetic_1789",155.924,0.6014465034925183
"synthetic_1790",47.822,0.47757503955485886
"synthetic_1791",21.354,0.39307347170428886
"synthetic_1792",0.577,0.01459377084819726
"synthetic_1793",0.82,0.05143000961221777
"synthetic_1794",6.531,0.26890895456249786
"synthetic_1795",3.783,0.2116789951851894
"synthetic_1796",272.859,0.6600959633570298
"synthetic_1797",95.128,0.5496558333913311
"synthetic_1798",0.673,0.030724131429419866
"synthetic_1799",2294.34,0.8832591291622406
"synthetic_1800",123.544,0.5770500711610358
"synthetic_1801",48.536,0.4791283032482162
"synthetic_1802",66.675,0.5124075701847095
"synthetic_1803",98.938,0.5537716700947224
"synthetic_1804",10.171,0.31533710516931485
"synthetic_1805",1670.545,0.850003861237349
"synthetic_1806",122.056,0.5757800624772658
"synthetic_1807",35.74,0.44705318186319903
"synthetic_1808",1512.204,0.8395668419937373
"synthetic_1809",52.891,0.4881342316588922
"synthetic_1810",6.069,0.26121954523846314
"synthetic_1811",0.782,0.04645688472953953
"synthetic_1812",1.109,0.0830727292000757
"synthetic_1813",10.419,0.3178619991382868
"synthetic_1814",1.09,0.08126153096178987
"synthetic_1815",1.448,0.11102775266643665
"synthetic_1816",250.204,0.6510113036149849
"synthetic_1817",2022.858,0.870060181138107
"synthetic_1818",0.949,0.06674300954675323
"synthetic_1819",44.638,0.47035370046005875
"synthetic_1820",59.367,0.5002401799952402
"synthetic_1821",272.324,0.6598902613997496
"synthetic_1822",1.84,0.13613802954281815
"synthetic_1823",0.842,0.05420488724811081
"synthetic_1824",56.711,0.4954430579208541
"synthetic_1825",38.235,0.4541257500405266
"synthetic_1826",1817.01,0.8588122224525534
"synthetic_1827",217.834,0.6364907799718792
"synthetic_1828",7.402,0.28202995702961636
"synthetic_1829",1467.271,0.8364053986361174
"synthetic_1830",21.361,0.3931078231042444
"synthetic_1831",41.122,0.46175496859008136
"synthetic_1832",2130.99,0.875518118813141
"synthetic_1833",3.86,0.21379087095400068
"synthetic_1834",2117.741,0.8748644585565166
"synthetic_1835",6.285,0.26488491018402227
"synthetic_1836",12.048,0.333087290046585
"synthetic_1837",6.915,0.27489697173156113
"synthetic_1838",0.577,0.01459377084819726
"synthetic_1839",123.167,0.5767297541654204
"synthetic_1840",20.909,0.39086626733462665
"synthetic_1841",72.499,0.5211845230070605
"synthetic_1842",32.33,0.4365435107005213
"synthetic_1843",33.918,0.44156910856916654
"synthetic_1844",24.6,0.40790465706881984
"synthetic_1845",35.834,0.44732847768626655
"synthetic_1846",29.448,0.426757576524593
"synthetic_1847",10.463,0.3183036794448385
"synthetic_1848",63.349,0.5070444160166204
"synthetic_1849",1444.125,0.8347388782691901
"synthetic_1850",12.822,0.3396130674644311
"synthetic_1851",52.957,0.48826493543752436
"synthetic_1852",0.985,0.0706453306815729
"synthetic_1853",21.763,0.3950619213905107
"synthetic_1854",220.886,0.6379490263615815
"synthetic_1855",2089.679,0.8734663657509247
"synthetic_1856",46.928,0.4755971684024401
"synthetic_1857",1753.183,0.8550643412107659
"synthetic_1858",15.559,0.3598910953689561
"synthetic_1859",111.903,0.5666776965768797
"synthetic_1860",729.401,0.7631509296718315
"synthetic_1861",121.356,0.5751772474636424
"synthetic_1862",60.724,0.5026089051904042
"synthetic_1863",0.987,0.07085792421084881
"synthetic_1864",257.917,0.6541934221589646
"synthetic_1865",10.258,0.3162297970350146
"synthetic_1866",0.703,0.03529499706984223
"synthetic_1867",3.053,0.1892088091603379
"synthetic_1868",10.51,0.318773427332504
"synthetic_1869",63.917,0.5079799630646481
"synthetic_1870",14.586,0.35312286320120384
"synthetic_1871",1083.535,0.8046300205769019
"synthetic_1872",46.035,0.4735835299542997
"synthetic_1873",94.329,0.548771806439556
"synthetic_1874",108.717,0.5636503796316765
"synthetic_1875",22.135,0.3968382994876306
"synthetic_1876",0.822,0.05168532904176386
"synthetic_1877",1.273,0.09752767735984987
"synthetic_1878",120.022,0.5740187652390247
"synthetic_1879",1.011,0.07337596902339902
"synthetic_1880",1286.118,0.8225941614029445
"synthetic_1881",8.937,0.3017811043371664
"synthetic_1882",2089.324,0.8734485590904085
"synthetic_1883",42.852,0.46607403143631704
"synthetic_1884",6807.372,0.9972448385477752
"synthetic_1885",1.149,0.08678644184925682
"synthetic_1886",10.261,0.31626044431063555
"synthetic_1887",0.844,0.0544535435308123
"synthetic_1888",1603.692,0.8457233271617182
"synthetic_1889",28.883,0.4247271400043128
"synthetic_1890",3.516,0.20400770288667133
"synthetic_1891",2232.029,0.880373310686177
"synthetic_1892",4.705,0.23453862843643658
"synthetic_1893",1859.357,0.8612268480827733
"synthetic_1894",1192.066,0.8146349518890037
"synthetic_1895",63.121,0.5066665180050776
"synthetic_1896",1500.669,0.8387643038129967
"synthetic_1897",10.928,0.3228610788880656
"synthetic_1898",357.709,0.6884744179541706
"synthetic_1899",1.084,0.0806830093052626
"synthetic_1900",1402.185,0.8316499738568716
