"Query","True Cost","Normalized Cost"
"synthetic_1277",8180.26,0.5782544443725927
"synthetic_1278",7678.73,0.572584853781807
"synthetic_1279",8682.05,0.5835892505306559
"synthetic_1280",7678.73,0.572584853781807
"synthetic_1281",70.38,0.1521087973308925
"synthetic_1282",471355.04,0.9415224767470448
"synthetic_1283",33.63,0.08593280754223348
"synthetic_1284",33.63,0.08593280754223348
"synthetic_1285",520976.88,0.9504918841389246
"synthetic_1286",13.46,0.003877461166246909
"synthetic_1287",483540.41,0.9438096124756676
"synthetic_1288",38.1,0.09711572934411584
"synthetic_1289",35.53,0.09085766174445987
"synthetic_1290",442631.03,0.9358882541718512
"synthetic_1291",442633.54,0.9358887623150349
"synthetic_1292",33.67,0.08603932736724781
"synthetic_1293",474581.76,0.9421338216705437
"synthetic_1294",38.1,0.09711572934411584
"synthetic_1295",446748.27,0.9367179286575017
"synthetic_1296",455997.68,0.9385542519629382
"synthetic_1297",483364.4,0.9437769883340902
"synthetic_1298",8015.38,0.5764298331793002
"synthetic_1299",480881.84,0.9433155664106452
"synthetic_1300",7717.68,0.5730382463393897
"synthetic_1301",52.87,0.12647384971088144
"synthetic_1302",8480.17,0.5814809848968018
"synthetic_1303",458773.73,0.9390981299737307
"synthetic_1304",505952.24,0.9478695981016687
"synthetic_1305",7963.18,0.575844342647516
"synthetic_1306",508584.04,0.9483345111557901
"synthetic_1307",71.35,0.15333539516700592
"synthetic_1308",54.63,0.12940831162807395
"synthetic_1309",72.4,0.15464450063143353
"synthetic_1310",501892.24,0.9471476261471847
"synthetic_1311",8467.6,0.5813480594092572
"synthetic_1312",69.68,0.15121307582792312
"synthetic_1313",486581.78,0.9443714745369957
"synthetic_1314",7678.7,0.5725845036849786
"synthetic_1315",212.3,0.2510461836776761
"synthetic_1316",565129.66,0.9577815983500992
"synthetic_1317",9496.24,0.5916217159277938
"synthetic_1318",8218.44,0.5786717101375276
"synthetic_1319",54.99,0.12999688380800653
"synthetic_1320",72.51,0.15478054478352593
"synthetic_1321",51.56,0.12422554968559368
"synthetic_1322",9727.44,0.5937772639767636
"synthetic_1323",34.21,0.08746508778647112
"synthetic_1324",70.38,0.1521087973308925
"synthetic_1325",525043.74,0.9511886817143689
"synthetic_1326",7678.73,0.572584853781807
"synthetic_1327",8464.26,0.5813127063281465
"synthetic_1328",54.32,0.12889836925888934
"synthetic_1329",37.21,0.09499764600368889
"synthetic_1330",8511.97,0.581816386408328
"synthetic_1331",37.21,0.09499764600368889
"synthetic_1332",442696.8,0.9359015681914649
"synthetic_1333",449774.67,0.9373229240084806
"synthetic_1334",13542.46,0.623427278294092
"synthetic_1335",449094.08,0.9371872255760758
"synthetic_1336",7712.39,0.5729768032196202
"synthetic_1337",37.21,0.09499764600368889
"synthetic_1338",70.38,0.1521087973308925
"synthetic_1339",442609.83,0.9358839621702464
"synthetic_1340",61.12,0.13946754510115156
"synthetic_1341",7799.73,0.5739858982963594
"synthetic_1342",70.38,0.1521087973308925
"synthetic_1343",460292.38,0.9393942697907955
"synthetic_1344",482192.33,0.943559437158657
"synthetic_1345",33.63,0.08593280754223348
"synthetic_1346",582450.07,0.9604867632651062
"synthetic_1347",7692.75,0.5727483161986466
"synthetic_1348",509577.76,0.9485094284842946
"synthetic_1349",7692.75,0.5727483161986466
"synthetic_1350",495670.71,0.946029867635116
"synthetic_1351",198.4,0.2449782410166207
"synthetic_1352",125.2,0.20372433577342644
"synthetic_1353",7692.75,0.5727483161986466
"synthetic_1354",458706.28,0.9390849543613322
"synthetic_1355",499374.93,0.9466970449074469
"synthetic_1356",38.1,0.09711572934411584
"synthetic_1357",494911.68,0.945892541281239
"synthetic_1358",498424.66,0.9465263622896716
"synthetic_1359",7678.73,0.572584853781807
"synthetic_1360",14032.13,0.6266101970780708
"synthetic_1361",480411.19,0.9432278203212174
"synthetic_1362",9755.06,0.5940313406219407
"synthetic_1363",454294.57,0.9382189409431224
"synthetic_1364",492153.95,0.9453918243120114
"synthetic_1365",33.0,0.08423819996150461
"synthetic_1366",546232.59,0.9547339408652383
"synthetic_1367",70.38,0.1521087973308925
"synthetic_1368",69.78,0.15134158551901672
"synthetic_1369",49.09,0.11982653060823627
"synthetic_1370",593856.39,0.9622246607219135
"synthetic_1371",8228.74,0.5787839459105597
"synthetic_1372",461534.9,0.9396358378782247
"synthetic_1373",482414.33,0.943600683762177
"synthetic_1374",71.94,0.15407334026031805
"synthetic_1375",13.52,0.0042760227969359625
"synthetic_1376",677920.48,0.9740883226743664
"synthetic_1377",8351.02,0.5801057604696546
"synthetic_1378",70.38,0.1521087973308925
"synthetic_1379",536810.29,0.9531747197786695
"synthetic_1380",855947.11,0.9949834078518097
"synthetic_1381",487006.95,0.9444497404343204
"synthetic_1382",8180.26,0.5782544443725927
"synthetic_1383",8195.44,0.5784205779773675
"synthetic_1384",35.53,0.09085766174445987
"synthetic_1385",8682.05,0.5835892505306559
"synthetic_1386",8476.99,0.5814473755963447
"synthetic_1387",51.56,0.12422554968559368
"synthetic_1388",33.26,0.08494144975208534
"synthetic_1389",497192.98,0.946304649373431
"synthetic_1390",9129.6,0.5880934155995579
"synthetic_1391",72.51,0.15478054478352593
"synthetic_1392",8222.99,0.5787213073520167
"synthetic_1393",498860.39,0.9466046662354853
"synthetic_1394",33.26,0.08494144975208534
"synthetic_1395",70.38,0.1521087973308925
"synthetic_1396",125.2,0.20372433577342644
"synthetic_1397",7692.22,0.572742142226269
"synthetic_1398",50.98,0.12321181389870552
"synthetic_1399",487810.37,0.944597448756909
"synthetic_1400",8180.42,0.5782561970585152
"synthetic_1401",467939.68,0.9408708153626029
"synthetic_1402",8180.26,0.5782544443725927
"synthetic_1403",35.53,0.09085766174445987
"synthetic_1404",614104.05,0.965228995132196
"synthetic_1405",442623.57,0.9358867438966147
"synthetic_1406",35.53,0.09085766174445987
"synthetic_1407",51.56,0.12422554968559368
"synthetic_1408",72.28,0.15449585289111273
"synthetic_1409",7943.01,0.5756170813764914
"synthetic_1410",487270.17,0.9444981601079503
"synthetic_1411",525614.08,0.9512859694382201
"synthetic_1412",466106.94,0.9405191591221491
"synthetic_1413",81.71,0.16548460562265813
"synthetic_1414",7830.49,0.5743385997641348
"synthetic_1415",121.61,0.20111729517693042
"synthetic_1416",442623.57,0.9358867438966147
"synthetic_1417",8470.4,0.5813776859791665
"synthetic_1418",7694.12,0.5727642733641645
"synthetic_1419",461534.93,0.939635843702906
"synthetic_1420",83.41,0.1673298336946423
"synthetic_1421",125.2,0.20372433577342644
"synthetic_1422",34.25,0.08756980271774632
"synthetic_1423",13542.46,0.623427278294092
"synthetic_1424",518535.14,0.9500709092731917
"synthetic_1425",83.41,0.1673298336946423
"synthetic_1426",33.57,0.08577279001356619
"synthetic_1427",7728.88,0.5731681949944933
"synthetic_1428",442609.83,0.9358839621702464
"synthetic_1429",37.21,0.09499764600368889
"synthetic_1430",61.12,0.13946754510115156
"synthetic_1431",8180.26,0.5782544443725927
"synthetic_1432",55.0,0.1300131779788382
"synthetic_1433",442609.83,0.9358839621702464
"synthetic_1434",7728.88,0.5731681949944933
"synthetic_1435",457722.6,0.9388925828719368
"synthetic_1436",81.71,0.16548460562265813
"synthetic_1437",7694.29,0.5727662532522338
"synthetic_1438",8180.26,0.5782544443725927
"synthetic_1439",491849.14,0.9453363083041363
"synthetic_1440",14115.58,0.627141534019648
"synthetic_1441",72.31,0.15453303794963436
"synthetic_1442",8300.85,0.5795657926606319
"synthetic_1443",61.12,0.13946754510115156
"synthetic_1444",496249.11,0.9461343726740554
"synthetic_1445",60.25,0.1381828478190906
"synthetic_1446",472170.95,0.9416774561426038
"synthetic_1447",664765.51,0.9723323620727999
"synthetic_1448",37.21,0.09499764600368889
"synthetic_1449",442609.83,0.9358839621702464
"synthetic_1450",83.41,0.1673298336946423
"synthetic_1451",459461.65,0.9392323970280273
"synthetic_1452",13.52,0.0042760227969359625
"synthetic_1453",486029.65,0.9442697355313067
"synthetic_1454",212.3,0.2510461836776761
"synthetic_1455",452683.43,0.9379005780445044
"synthetic_1456",480612.97,0.9432654498937023
"synthetic_1457",461534.36,0.9396357330338974
"synthetic_1458",8216.29,0.5786482645373361
"synthetic_1459",48.95,0.11957060691502673
"synthetic_1460",7678.7,0.5725845036849786
"synthetic_1461",35.58,0.09098367750456289
"synthetic_1462",480394.18,0.9432246474360237
"synthetic_1463",674790.55,0.9736736400535559
"synthetic_1464",8180.26,0.5782544443725927
"synthetic_1465",71.16,0.15309645234735977
"synthetic_1466",8956.67,0.5863797738568074
"synthetic_1467",486640.95,0.9443823707301281
"synthetic_1468",37.21,0.09499764600368889
"synthetic_1469",461535.93,0.939636037858731
"synthetic_1470",503639.66,0.9474590754424034
"synthetic_1471",70.35,0.15207059234534612
"synthetic_1472",8467.6,0.5813480594092572
"synthetic_1473",489490.54,0.9449055623203427
"synthetic_1474",488168.52,0.9446632160575356
"synthetic_1475",442609.83,0.9358839621702464
"synthetic_1476",461534.93,0.939635843702906
"synthetic_1477",491605.33,0.9452918776475874
"synthetic_1478",70.35,0.15207059234534612
"synthetic_1479",468796.89,0.9410348197025833
"synthetic_1480",8180.26,0.5782544443725927
"synthetic_1481",8222.99,0.5787213073520167
"synthetic_1482",485039.96,0.9440870793240134
"synthetic_1483",444015.02,0.9361680031361383
"synthetic_1484",497926.94,0.9464368344773925
"synthetic_1485",706645.41,0.9778070397500235
"synthetic_1486",529027.33,0.9518659991779418
"synthetic_1487",7679.91,0.5725986231722027
"synthetic_1488",481060.92,0.9433489308112047
"synthetic_1489",37.21,0.09499764600368889
"synthetic_1490",35.53,0.09085766174445987
"synthetic_1491",7727.56,0.5731528894097602
"synthetic_1492",480433.51,0.9432319835133819
"synthetic_1493",468275.24,0.9409350516026581
"synthetic_1494",72.51,0.15478054478352593
"synthetic_1495",8213.53,0.5786181579349615
"synthetic_1496",9505.62,0.5917101851533852
"synthetic_1497",81.71,0.16548460562265813
"synthetic_1498",8682.05,0.5835892505306559
"synthetic_1499",7963.18,0.575844342647516
"synthetic_1500",37.21,0.09499764600368889
"synthetic_1501",8158.15,0.5780119148099373
"synthetic_1502",13.52,0.0042760227969359625
"synthetic_1503",7717.68,0.5730382463393897
"synthetic_1504",7962.56,0.5758373655059557
"synthetic_1505",472313.84,0.9417045700642819
"synthetic_1506",452729.19,0.937909635890631
"synthetic_1507",8682.05,0.5835892505306559
"synthetic_1508",60.26,0.1381977195795167
"synthetic_1509",461534.9,0.9396358378782247
"synthetic_1510",8682.05,0.5835892505306559
"synthetic_1511",9562.73,0.5922469521559698
"synthetic_1512",51.56,0.12422554968559368
"synthetic_1513",61.12,0.13946754510115156
"synthetic_1514",72.31,0.15453303794963436
"synthetic_1515",471183.7,0.9414898972013558
"synthetic_1516",37.21,0.09499764600368889
"synthetic_1517",8193.73,0.5784018787088517
"synthetic_1518",484788.84,0.9440406735840919
"synthetic_1519",7963.76,0.5758508691591403
"synthetic_1520",212.3,0.2510461836776761
"synthetic_1521",453838.48,0.9381289318115756
"synthetic_1522",70.38,0.1521087973308925
"synthetic_1523",480441.83,0.9432335353348106
"synthetic_1524",499328.38,0.9466886914038787
"synthetic_1525",35.53,0.09085766174445987
"synthetic_1526",51.65,0.12438183073095592
"synthetic_1527",72.51,0.15478054478352593
"synthetic_1528",464789.07,0.9402654376870417
"synthetic_1529",35.53,0.09085766174445987
"synthetic_1530",35.53,0.09085766174445987
"synthetic_1531",72.4,0.15464450063143353
"synthetic_1532",494635.56,0.9458425324378493
"synthetic_1533",8208.58,0.5785641370466554
"synthetic_1534",14078.51,0.6269058933649869
"synthetic_1535",81.71,0.16548460562265813
"synthetic_1536",7981.41,0.5760492506726683
"synthetic_1537",88.72,0.1728602935000117
"synthetic_1538",7726.46,0.5731401327585287
"synthetic_1539",71.82,0.15392374124019467
"synthetic_1540",212.3,0.2510461836776761
"synthetic_1541",8251.36,0.5790299365020487
"synthetic_1542",442609.83,0.9358839621702464
"synthetic_1543",502718.32,0.9472949964353473
"synthetic_1544",494273.38,0.9457768946936803
"synthetic_1545",462391.04,0.9398019086554729
"synthetic_1546",8218.44,0.5786717101375276
"synthetic_1547",468704.78,0.941017211290238
"synthetic_1548",472235.43,0.9416896924839396
"synthetic_1549",8376.77,0.5803816431741615
"synthetic_1550",461097.5,0.939550873755866
"synthetic_1551",71.43,0.15343581237010884
"synthetic_1552",9875.81,0.5951337389241838
"synthetic_1553",491012.52,0.9451837550699576
"synthetic_1554",480780.81,0.9432967380255697
"synthetic_1555",449803.68,0.9373287035608093
"synthetic_1556",37.21,0.09499764600368889
"synthetic_1557",37.21,0.09499764600368889
"synthetic_1558",81.71,0.16548460562265813
"synthetic_1559",498463.89,0.9465334150181867
"synthetic_1560",537256.31,0.953249143025483
"synthetic_1561",33.26,0.08494144975208534
"synthetic_1562",37.21,0.09499764600368889
"synthetic_1563",468694.79,0.9410153013217395
"synthetic_1564",50.98,0.12321181389870552
"synthetic_1565",34.21,0.08746508778647112
"synthetic_1566",7978.46,0.5760161239755055
"synthetic_1567",33.57,0.08577279001356619
"synthetic_1568",54.99,0.12999688380800653
"synthetic_1569",13967.87,0.626198887409555
"synthetic_1570",37.21,0.09499764600368889
"synthetic_1571",621057.04,0.9662378717486596
"synthetic_1572",35.53,0.09085766174445987
"synthetic_1573",461535.99,0.9396360495080671
"synthetic_1574",461553.69,0.9396394859961078
"synthetic_1575",70.38,0.1521087973308925
"synthetic_1576",580618.11,0.9602044725214026
"synthetic_1577",644093.46,0.96950154194773
"synthetic_1578",13.46,0.003877461166246909
"synthetic_1579",8180.26,0.5782544443725927
"synthetic_1580",81.71,0.16548460562265813
"synthetic_1581",37.21,0.09499764600368889
"synthetic_1582",9213.81,0.5889161735945238
"synthetic_1583",480449.26,0.9432349211333956
"synthetic_1584",507049.5,0.9480637246765925
"synthetic_1585",61.12,0.13946754510115156
"synthetic_1586",7980.58,0.5760399315178978
"synthetic_1587",475746.12,0.94235340506297
"synthetic_1588",72.51,0.15478054478352593
"synthetic_1589",61.12,0.13946754510115156
"synthetic_1590",81.71,0.16548460562265813
"synthetic_1591",8193.15,0.5783955353805891
"synthetic_1592",505502.08,0.9477898342488852
"synthetic_1593",8195.44,0.5784205779773675
"synthetic_1594",8682.05,0.5835892505306559
"synthetic_1595",480394.07,0.9432246269172943
"synthetic_1596",10743.45,0.6026795943778313
"synthetic_1597",886681.24,0.9981445691066427
"synthetic_1598",8180.26,0.5782544443725927
"synthetic_1599",443130.87,0.9359893887167179
"synthetic_1600",10229.13,0.5982836306190902
"synthetic_1601",442609.83,0.9358839621702464
"synthetic_1602",596681.17,0.9626498945531565
"synthetic_1603",121.61,0.20111729517693042
"synthetic_1604",10229.02,0.5982826669858051
"synthetic_1605",480347.63,0.943215963863
"synthetic_1606",474569.49,0.9421315048382141
"synthetic_1607",482122.79,0.9435465130328519
"synthetic_1608",69.29,0.15071011963996336
"synthetic_1609",506719.52,0.9480053890208273
"synthetic_1610",8259.68,0.5791202462020498
"synthetic_1611",8120.86,0.5776013794030159
"synthetic_1612",480450.66,0.9432351822505141
"synthetic_1613",8213.66,0.5786195762265854
"synthetic_1614",7678.73,0.572584853781807
"synthetic_1615",13542.46,0.623427278294092
"synthetic_1616",10290.07,0.5988158966718282
"synthetic_1617",37.21,0.09499764600368889
"synthetic_1618",38.1,0.09711572934411584
"synthetic_1619",8195.44,0.5784205779773675
"synthetic_1620",72.31,0.15453303794963436
"synthetic_1621",487851.67,0.9446050351634105
"synthetic_1622",461535.26,0.9396359077743748
"synthetic_1623",488488.51,0.9447219352139327
"synthetic_1624",8180.26,0.5782544443725927
"synthetic_1625",71.35,0.15333539516700592
"synthetic_1626",593975.25,0.962242594273408
"synthetic_1627",562194.08,0.9573149048898827
"synthetic_1628",449552.78,0.9372787053710889
"synthetic_1629",480431.57,0.9432316216665408
"synthetic_1630",37.21,0.09499764600368889
"synthetic_1631",481089.8,0.9433543102818989
"synthetic_1632",499390.77,0.9466998872539736
"synthetic_1633",54.64,0.12942471316417564
"synthetic_1634",7891.87,0.5750382755114719
"synthetic_1635",7729.86,0.5731795565409731
"synthetic_1636",11704.93,0.6103603950293888
"synthetic_1637",513943.97,0.9492739604582587
"synthetic_1638",8464.81,0.5813185289026587
"synthetic_1639",7678.7,0.5725845036849786
"synthetic_1640",81.71,0.16548460562265813
"synthetic_1641",10636.49,0.6017829835041162
"synthetic_1642",51.56,0.12422554968559368
"synthetic_1643",61.12,0.13946754510115156
"synthetic_1644",8251.36,0.5790299365020487
"synthetic_1645",480393.91,0.9432245970718609
"synthetic_1646",499733.22,0.9467613148142404
"synthetic_1647",71.67,0.1537363905714025
"synthetic_1648",61.12,0.13946754510115156
"synthetic_1649",73.47,0.15595915336959099
"synthetic_1650",517934.69,0.9499670833745241
"synthetic_1651",530689.83,0.9521471617512096
"synthetic_1652",454589.67,0.9382771306430995
"synthetic_1653",50.98,0.12321181389870552
"synthetic_1654",69.81,0.15138010251606004
"synthetic_1655",60.26,0.1381977195795167
"synthetic_1656",8194.1,0.5784059250802305
"synthetic_1657",445989.13,0.9365655290961552
"synthetic_1658",8209.23,0.5785712325563473
"synthetic_1659",71.16,0.15309645234735977
"synthetic_1660",8229.43,0.5787914595960645
"synthetic_1661",72.51,0.15478054478352593
"synthetic_1662",13.46,0.003877461166246909
"synthetic_1663",72.31,0.15453303794963436
"synthetic_1664",37.21,0.09499764600368889
"synthetic_1665",481297.61,0.9433930094814553
"synthetic_1666",33.0,0.08423819996150461
"synthetic_1667",35.53,0.09085766174445987
"synthetic_1668",125.2,0.20372433577342644
"synthetic_1669",7963.86,0.5758519943717236
"synthetic_1670",8244.6,0.5789564927946851
"synthetic_1671",8239.44,0.5789003916758975
"synthetic_1672",37.21,0.09499764600368889
"synthetic_1673",508931.27,0.9483956703522407
"synthetic_1674",8180.35,0.5782554302626423
"synthetic_1675",69.81,0.15138010251606004
"synthetic_1676",34.21,0.08746508778647112
"synthetic_1677",8213.53,0.5786181579349615
"synthetic_1678",35.53,0.09085766174445987
"synthetic_1679",48.51,0.11876148365483731
"synthetic_1680",35.58,0.09098367750456289
"synthetic_1681",33.63,0.08593280754223348
"synthetic_1682",71.94,0.15407334026031805
"synthetic_1683",8194.1,0.5784059250802305
"synthetic_1684",49.09,0.11982653060823627
"synthetic_1685",7691.61,0.5727350358069577
"synthetic_1686",70.35,0.15207059234534612
"synthetic_1687",8214.59,0.5786297218120098
"synthetic_1688",7679.32,0.5725917387414794
"synthetic_1689",37.21,0.09499764600368889
"synthetic_1690",8195.98,0.5784264821989453
"synthetic_1691",7678.73,0.572584853781807
"synthetic_1692",7692.19,0.5727417927434135
"synthetic_1693",598288.47,0.962890954913365
"synthetic_1694",497723.09,0.9464001409488367
"synthetic_1695",8221.66,0.5787068125438034
"synthetic_1696",83.41,0.1673298336946423
"synthetic_1697",212.3,0.2510461836776761
"synthetic_1698",486427.51,0.9443430593863759
"synthetic_1699",480409.69,0.9432275405298616
"synthetic_1700",442609.83,0.9358839621702464
"synthetic_1701",69.83,0.151405771319513
"synthetic_1702",463645.52,0.9400446933700127
"synthetic_1703",487904.68,0.9446147716413569
"synthetic_1704",7720.86,0.5730751616362193
"synthetic_1705",198.4,0.2449782410166207
"synthetic_1706",7754.16,0.573460816800148
"synthetic_1707",51.65,0.12438183073095592
"synthetic_1708",10229.02,0.5982826669858051
"synthetic_1709",73.47,0.15595915336959099
"synthetic_1710",13388.83,0.6224049060486254
"synthetic_1711",532831.35,0.9525080411116846
"synthetic_1712",7962.69,0.5758388285000049
"synthetic_1713",54.63,0.12940831162807395
"synthetic_1714",54.38,0.12899729452256073
"synthetic_1715",515072.2,0.9494704597929827
"synthetic_1716",717553.89,0.9791797770384529
"synthetic_1717",465988.0,0.9404962898021052
"synthetic_1718",71.35,0.15333539516700592
"synthetic_1719",81.71,0.16548460562265813
"synthetic_1720",442663.89,0.9358949063681032
"synthetic_1721",454310.96,0.9382221738190989
"synthetic_1722",7730.47,0.5731866277966702
"synthetic_1723",54.63,0.12940831162807395
"synthetic_1724",8180.42,0.5782561970585152
"synthetic_1725",8180.26,0.5782544443725927
"synthetic_1726",61.12,0.13946754510115156
"synthetic_1727",13459.59,0.6228772469595788
"synthetic_1728",8229.35,0.5787905884764094
"synthetic_1729",458467.86,0.9390383661155113
"synthetic_1730",8194.04,0.5784052689243111
"synthetic_1731",8244.6,0.5789564927946851
"synthetic_1732",479563.82,0.9430696231419534
"synthetic_1733",679145.4,0.9742500905857696
"synthetic_1734",480409.28,0.9432274640534056
"synthetic_1735",487849.61,0.9446046567767552
"synthetic_1736",10241.87,0.5983951668313462
"synthetic_1737",480435.3,0.9432323173810784
"synthetic_1738",518798.82,0.9501164651142965
"synthetic_1739",480456.03,0.9432361838141192
"synthetic_1740",7899.95,0.5751299745283674
"synthetic_1741",54.32,0.12889836925888934
"synthetic_1742",13.52,0.0042760227969359625
"synthetic_1743",33.57,0.08577279001356619
"synthetic_1744",576378.37,0.9595477308152986
"synthetic_1745",35.58,0.09098367750456289
"synthetic_1746",35.53,0.09085766174445987
"synthetic_1747",81.71,0.16548460562265813
"synthetic_1748",8180.26,0.5782544443725927
"synthetic_1749",35.53,0.09085766174445987
"synthetic_1750",480603.46,0.943263676746474
"synthetic_1751",38.1,0.09711572934411584
"synthetic_1752",8180.26,0.5782544443725927
"synthetic_1753",48.95,0.11957060691502673
"synthetic_1754",37.21,0.09499764600368889
"synthetic_1755",9397.9,0.5906889074967973
"synthetic_1756",499328.38,0.9466886914038787
"synthetic_1757",468203.09,0.9409212438159408
"synthetic_1758",469351.26,0.9411407240553384
"synthetic_1759",37.21,0.09499764600368889
"synthetic_1760",13542.46,0.623427278294092
"synthetic_1761",37.72,0.0962174965250874
"synthetic_1762",8070.42,0.5770430625136257
"synthetic_1763",8214.01,0.5786233945924633
"synthetic_1764",121.61,0.20111729517693042
"synthetic_1765",479589.87,0.9430744906311009
"synthetic_1766",32.69,0.08339243220955193
"synthetic_1767",747570.56,0.9828520439105896
"synthetic_1768",37.72,0.0962174965250874
"synthetic_1769",488709.26,0.9447624211065148
"synthetic_1770",37.21,0.09499764600368889
"synthetic_1771",579677.79,0.9600592304356769
"synthetic_1772",49.36,0.12031804314382447
"synthetic_1773",500656.24,0.9469266737213718
"synthetic_1774",7943.01,0.5756170813764914
"synthetic_1775",7740.65,0.5733045543354951
"synthetic_1776",8195.59,0.5784222180779391
"synthetic_1777",514362.85,0.9493469654235478
"synthetic_1778",445514.22,0.9364700575750241
"synthetic_1779",111.77,0.19355637803886716
"synthetic_1780",480394.02,0.9432246175905974
"synthetic_1781",462370.28,0.9397978853486
"synthetic_1782",531783.11,0.9523315779834749
"synthetic_1783",35.53,0.09085766174445987
"synthetic_1784",10396.0,0.5997336590371436
"synthetic_1785",7692.75,0.5727483161986466
"synthetic_1786",14044.15,0.6266869244627921
"synthetic_1787",495756.56,0.9460453866770386
"synthetic_1788",500156.25,0.9468371384603753
"synthetic_1789",496242.13,0.946133112257188
"synthetic_1790",8211.72,0.5785984086191687
"synthetic_1791",9954.18,0.5958420353964519
"synthetic_1792",37.21,0.09499764600368889
"synthetic_1793",38.1,0.09711572934411584
"synthetic_1794",37.21,0.09499764600368889
"synthetic_1795",37.21,0.09499764600368889
"synthetic_1796",545678.9,0.9546430616125273
"synthetic_1797",479551.49,0.9430673191671823
"synthetic_1798",37.21,0.09499764600368889
"synthetic_1799",498621.58,0.9465617587633951
"synthetic_1800",486480.87,0.9443528888392145
"synthetic_1801",8251.36,0.5790299365020487
"synthetic_1802",456632.43,0.9386789022986523
"synthetic_1803",468444.0,0.9409673399299532
"synthetic_1804",35.53,0.09085766174445987
"synthetic_1805",481913.08,0.9435075267867751
"synthetic_1806",498209.89,0.9464877413219808
"synthetic_1807",8238.1,0.5788858170340677
"synthetic_1808",480407.15,0.9432270667478403
"synthetic_1809",8222.99,0.5787213073520167
"synthetic_1810",72.4,0.15464450063143353
"synthetic_1811",81.71,0.16548460562265813
"synthetic_1812",72.51,0.15478054478352593
"synthetic_1813",72.31,0.15453303794963436
"synthetic_1814",71.32,0.15329770968572926
"synthetic_1815",72.01,0.15416049115925992
"synthetic_1816",726814.88,0.9803289112204158
"synthetic_1817",485282.29,0.944131837941896
"synthetic_1818",50.98,0.12321181389870552
"synthetic_1819",8479.63,0.5814752785455681
"synthetic_1820",8500.56,0.5816961870161412
"synthetic_1821",679977.7,0.9743598411144828
"synthetic_1822",72.85,0.15519974380560525
"synthetic_1823",81.71,0.16548460562265813
"synthetic_1824",7678.73,0.572584853781807
"synthetic_1825",8232.12,0.5788207460658412
"synthetic_1826",453198.52,0.9380024834039392
"synthetic_1827",485815.61,0.944230264061864
"synthetic_1828",51.56,0.12422554968559368
"synthetic_1829",450071.91,0.9373821243570881
"synthetic_1830",10299.4,0.5988971090020959
"synthetic_1831",8252.4,0.57904123019319
"synthetic_1832",480427.43,0.9432308494730351
"synthetic_1833",50.98,0.12321181389870552
"synthetic_1834",500336.39,0.946869407179811
"synthetic_1835",125.2,0.20372433577342644
"synthetic_1836",33.0,0.08423819996150461
"synthetic_1837",48.95,0.11957060691502673
"synthetic_1838",35.53,0.09085766174445987
"synthetic_1839",468500.52,0.940978151126039
"synthetic_1840",14032.13,0.6266101970780708
"synthetic_1841",8222.99,0.5787213073520167
"synthetic_1842",8923.97,0.5860520178622768
"synthetic_1843",7874.1,0.574836275040529
"synthetic_1844",7981.15,0.5760463315236113
"synthetic_1845",7900.11,0.5751317894033438
"synthetic_1846",8205.43,0.578529743153996
"synthetic_1847",50.98,0.12321181389870552
"synthetic_1848",8221.66,0.5787068125438034
"synthetic_1849",442663.89,0.9358949063681032
"synthetic_1850",35.58,0.09098367750456289
"synthetic_1851",8213.45,0.5786172851289583
"synthetic_1852",7726.46,0.5731401327585287
"synthetic_1853",13432.67,0.6226978424459454
"synthetic_1854",883505.64,0.9978230604967661
"synthetic_1855",468172.2,0.9409153315572281
"synthetic_1856",8180.26,0.5782544443725927
"synthetic_1857",480396.99,0.9432251715947049
"synthetic_1858",81.71,0.16548460562265813
"synthetic_1859",483726.56,0.9438441031872272
"synthetic_1860",480902.15,0.9433193509920058
"synthetic_1861",484075.27,0.9439086780434347
"synthetic_1862",8193.88,0.5784035191517031
"synthetic_1863",54.96,0.12994798351089049
"synthetic_1864",508455.06,0.9483117826863238
"synthetic_1865",34.25,0.08756980271774632
"synthetic_1866",37.21,0.09499764600368889
"synthetic_1867",35.53,0.09085766174445987
"synthetic_1868",33.63,0.08593280754223348
"synthetic_1869",7712.97,0.5729835419511019
"synthetic_1870",70.38,0.1521087973308925
"synthetic_1871",489423.0,0.9448931970906667
"synthetic_1872",7751.74,0.5734328460665581
"synthetic_1873",487336.27,0.9445103151831337
"synthetic_1874",461555.19,0.9396397772178504
"synthetic_1875",8318.13,0.5797521407720039
"synthetic_1876",81.71,0.16548460562265813
"synthetic_1877",54.99,0.12999688380800653
"synthetic_1878",475506.67,0.9423082917861818
"synthetic_1879",71.94,0.15407334026031805
"synthetic_1880",442668.44,0.9358958274336532
"synthetic_1881",71.94,0.15407334026031805
"synthetic_1882",489476.98,0.9449030798911344
"synthetic_1883",7737.75,0.5732709761361281
"synthetic_1884",724088.92,0.9799921928291918
"synthetic_1885",54.35,0.12894784554186606
"synthetic_1886",37.21,0.09499764600368889
"synthetic_1887",51.56,0.12422554968559368
"synthetic_1888",442609.83,0.9358839621702464
"synthetic_1889",8438.12,0.5810355380433636
"synthetic_1890",81.71,0.16548460562265813
"synthetic_1891",442643.81,0.9358908414206765
"synthetic_1892",37.21,0.09499764600368889
"synthetic_1893",480394.07,0.9432246269172943
"synthetic_1894",513416.32,0.9491819136631977
"synthetic_1895",8180.26,0.5782544443725927
